panel_id,city,arrondissement,latitude,longitude,address,district,format,screen_type,visibility_score,daily_traffic,audience_csp_plus,audience_young_active,availability,maintenance_status,mall_name,poi_nearby,price_per_day
11fe8e78-04f3-4a33-ac95-17ab2882d622,Toulouse,,43.630658,1.377497,,Premium,Écran galerie,digital,85.75,30671,77.97,37.02,False,ok,Galerie Marchande,université,22
c4d3f0bd-5a90-4e23-b90d-2a9a26e76dca,Bordeaux,,44.87661,-0.581122,,Retail Park,Écran galerie,premium_digital,51.15,58851,76.59,26.88,True,ok,Grand Centre,stade,28
7863aa74-ca77-4ee4-9479-6e8a0b9bbcc0,Lille,,50.608985,3.103309,,Premium,Écran galerie,street_digital,84.83,7362,92.74,33.8,True,ok,Carmila Shopping,aéroport,21
3cd7a2e7-c776-4c6f-8100-c602ed524808,Nantes,,47.150962,-1.551085,,Zone Commerciale,DOOH 2m2,mall_screen,78.45,4129,31.24,20.91,False,ok,Carrefour City Mall,aéroport,16
516cefd9-03dd-4a88-ae8f-142e5fd4ee1f,Marseille,,43.278066,5.428687,,Centre,Totem digital,street_digital,79.87,63286,37.84,21.74,True,ok,Grand Centre,université,17
7643d5e3-47f4-4ec6-90d3-43f8642867ed,Marseille,,43.268926,5.418851,,Premium,Totem digital,digital,55.08,33617,84.45,85.02,True,ok,Grand Centre,cinéma,22
4b2b274f-b21e-4801-878b-bb78962455ec,Lille,,50.580142,3.087741,,Zone Commerciale,Totem digital,mall_screen,66.0,31699,58.44,68.62,True,ok,Carmila Shopping,gare,23
2b5db8a7-ba72-4ba8-8130-c0a2e1dca58e,Lyon,,45.827889,4.806432,,Centre,Écran galerie,street_digital,80.83,9628,93.7,21.57,True,ok,Galerie Marchande,cinéma,22
184f362f-9970-4159-86ca-ed3197462e77,Nantes,,47.267696,-1.508842,,Quartier Affaires,DOOH 8m2,mall_screen,71.39,67689,66.88,76.67,False,maintenance,Grand Centre,stade,24
fb4fa715-b319-49f1-9ac2-8466fa596681,Marseille,,43.339841,5.300172,,Université,DOOH 2m2,mall_screen,90.13,29521,45.96,16.84,False,ok,Carrefour City Mall,université,25
b3ad4227-fc10-4929-9d3c-f795866e9bd2,Lyon,,45.779772,4.851868,,Centre,DOOH 2m2,mall_screen,59.16,54156,47.3,73.47,False,ok,Galerie Marchande,gare,15
91b79362-e276-45eb-a9c9-491b1075cb8a,Nantes,,47.166076,-1.511052,,Centre,Grand format digital,digital,99.63,37935,93.44,32.66,True,ok,Galerie Marchande,aéroport,27
13d33105-b1d4-4ff9-a70c-827a6f94940a,Toulouse,,43.527451,1.371992,,Gare,Écran galerie,premium_digital,78.31,51425,84.41,32.94,True,ok,Grand Centre,aéroport,18
ae4e4168-bce0-4894-b137-98894af9f1cf,Lyon,,45.82339,4.824259,,Retail Park,DOOH 2m2,premium_digital,71.93,16892,28.33,67.08,True,ok,Galerie Marchande,université,26
a89a1352-607c-4187-8cbc-060379c4efd5,Bordeaux,,44.772085,-0.587177,,Retail Park,DOOH 8m2,premium_digital,51.73,76315,52.75,51.86,True,ok,Carmila Shopping,centre commercial,24
46a5f3d0-fdcf-4aa7-83f7-933bade82af2,Bordeaux,,44.777459,-0.542135,,Premium,Écran galerie,premium_digital,64.88,11989,87.93,33.54,True,ok,Grand Centre,restaurant,16
032f21ac-fe78-4b27-8506-30f3d4904167,Toulouse,,43.657336,1.367716,,Premium,Écran galerie,premium_digital,60.0,4875,63.09,22.76,True,ok,Galerie Marchande,gare,21
d2a5bab7-d2c7-40a2-accc-c52f34a68660,Lyon,,45.696403,4.859784,,Retail Park,Écran galerie,digital,60.96,51815,61.06,75.96,False,ok,Carmila Shopping,centre commercial,20
79622b0c-1d17-4232-bb55-265eb7b984d7,Lille,,50.685724,3.022875,,Gare,DOOH 8m2,mall_screen,92.66,84956,68.12,80.86,False,ok,Carmila Shopping,centre commercial,20
3ba59238-9be0-4ba1-ab1b-0315f03f1b5d,Lyon,,45.756479,4.895014,,Gare,Grand format digital,street_digital,84.88,52677,58.43,20.89,True,ok,Galerie Marchande,université,16
be6c4ae4-e49c-4a15-8d13-74296f3af1d0,Lille,,50.604747,2.978488,,Centre,Totem digital,street_digital,59.2,38297,72.24,48.21,True,ok,Galerie Marchande,gare,25
3203a679-62f0-42af-9ba6-6c403a2d0f85,Toulouse,,43.64184,1.426074,,Quartier Affaires,Grand format digital,premium_digital,62.7,47048,36.27,58.43,True,ok,Grand Centre,stade,17
bf066f5b-e345-4bbd-97aa-b86a08d478fb,Toulouse,,43.576259,1.436275,,Gare,DOOH 2m2,mall_screen,95.14,56711,33.34,74.38,False,ok,Carmila Shopping,centre commercial,22
997904a4-1ef7-4e9e-a87b-48715052ea82,Lille,,50.707421,3.018748,,Zone Commerciale,DOOH 2m2,mall_screen,92.62,73020,89.45,27.38,True,ok,Carmila Shopping,centre commercial,23
d173e6ad-5549-4bd5-90c3-89f6e2c41402,Nantes,,47.259427,-1.47711,,Premium,DOOH 2m2,premium_digital,58.07,43499,76.36,56.22,True,ok,Carrefour City Mall,restaurant,15
d840f935-1ddc-4500-aafa-44473c457991,Toulouse,,43.605056,1.36489,,Centre,DOOH 2m2,mall_screen,72.58,25114,32.83,17.7,True,ok,Carmila Shopping,aéroport,28
7c5896e5-61bf-42de-9d79-a721eaf91f8a,Toulouse,,43.579981,1.405676,,Premium,Grand format digital,digital,76.07,28932,23.72,26.76,True,ok,Carmila Shopping,restaurant,18
4bbed31d-a92f-4db4-843d-ef5b6ea00534,Lyon,,45.711014,4.88208,,Centre,DOOH 2m2,premium_digital,57.76,23578,42.47,56.32,True,ok,Retail Avenue,aéroport,19
04d68d56-b685-4199-8e97-c5ed4c198b6f,Toulouse,,43.532698,1.41645,,Centre,DOOH 2m2,street_digital,97.03,12244,78.55,25.52,True,ok,Grand Centre,cinéma,19
b6158812-7385-452b-a432-0f908ff518e3,Bordeaux,,44.865505,-0.553115,,Gare,Totem digital,premium_digital,46.18,15050,30.95,60.16,True,ok,Carmila Shopping,aéroport,15
aa80d6d2-7e8c-416a-96ae-20ffcd74ec95,Bordeaux,,44.905175,-0.590978,,Université,Grand format digital,mall_screen,71.96,45136,43.42,85.47,True,ok,Galerie Marchande,stade,21
5ca408a7-9667-4162-bd9a-ca847b8ba53f,Nantes,,47.215984,-1.507578,,Université,DOOH 2m2,premium_digital,61.61,66301,23.87,50.08,False,ok,Grand Centre,aéroport,18
8c1ee9ad-dcca-4c32-9615-bc522a4552a7,Lyon,,45.748258,4.791344,,Premium,DOOH 2m2,mall_screen,64.21,20670,28.58,85.01,False,ok,Grand Centre,université,20
c48e1e2d-d83c-4d8f-9150-ddc2cdeda973,Toulouse,,43.673649,1.467515,,Retail Park,Écran galerie,digital,68.86,33653,81.35,23.27,True,ok,Retail Avenue,centre commercial,26
a4a80069-8304-40f9-a875-82f640933d36,Bordeaux,,44.781471,-0.545606,,Quartier Affaires,Grand format digital,digital,62.89,77308,45.19,50.69,True,ok,Grand Centre,cinéma,17
3c8e94a8-86b2-4c5e-be48-467d22acd305,Lyon,,45.727792,4.79912,,Université,Grand format digital,digital,53.74,46725,77.98,87.4,True,ok,Galerie Marchande,gare,20
11d91f75-e50b-4305-a255-efc037894b48,Bordeaux,,44.862428,-0.606346,,Premium,DOOH 2m2,premium_digital,62.92,60199,64.86,40.98,True,ok,Grand Centre,restaurant,29
fc7fc580-ae51-49db-bb9a-1be7a2e7ee3b,Bordeaux,,44.871993,-0.573786,,Centre,DOOH 2m2,digital,77.7,4951,93.1,36.27,True,ok,Retail Avenue,restaurant,21
6dac0ab1-ff54-47a0-b7c8-6bf5b1bcfda8,Lille,,50.647316,2.992242,,Retail Park,DOOH 8m2,street_digital,74.47,29504,34.12,87.86,True,ok,Retail Avenue,cinéma,29
90b4dd75-c4d2-41c7-acf0-84eb003d678d,Marseille,,43.250922,5.369606,,Quartier Affaires,Écran galerie,street_digital,76.86,47582,71.79,68.46,False,ok,Grand Centre,restaurant,23
0d7d3125-bd95-4a43-b232-9bfeff3b4f88,Bordeaux,,44.912131,-0.618278,,Université,DOOH 2m2,digital,70.42,68052,27.95,26.08,True,ok,Retail Avenue,restaurant,23
fbdb07c7-c5ab-4d77-ac09-b31576069f64,Toulouse,,43.625048,1.402327,,Retail Park,DOOH 2m2,street_digital,48.24,79610,54.83,62.11,False,ok,Retail Avenue,stade,22
f92aae15-1ada-4c4c-ab5f-b93a871a3b9c,Lyon,,45.838371,4.783348,,Centre,DOOH 8m2,street_digital,63.45,70810,60.82,21.36,True,ok,Retail Avenue,aéroport,23
305d296d-70f6-40bb-8c44-201d1bc2dd7d,Nantes,,47.295015,-1.536277,,Quartier Affaires,Écran galerie,mall_screen,93.49,42561,57.27,28.77,True,ok,Carrefour City Mall,restaurant,18
4c0831bd-6268-44fe-a3e0-eb674a711920,Nantes,,47.229834,-1.606406,,Retail Park,Écran galerie,premium_digital,85.89,50239,30.85,23.21,True,ok,Galerie Marchande,stade,30
bd45b7fc-4d91-4698-8622-3d0c200a7633,Lille,,50.693309,3.03976,,Gare,DOOH 2m2,mall_screen,67.13,47943,72.62,78.51,True,ok,Retail Avenue,stade,23
e5b88c30-eaa2-4504-b77d-fd4a0a9ae479,Marseille,,43.223319,5.417389,,Premium,Écran galerie,street_digital,68.18,68253,23.66,22.72,False,ok,Carmila Shopping,gare,25
91672406-deec-4274-9d4c-de2c2ddc9365,Nantes,,47.283648,-1.530218,,Zone Commerciale,Totem digital,mall_screen,64.7,56187,20.09,49.58,True,ok,Galerie Marchande,stade,25
3e6aa42e-1be0-4b29-ab20-8a6ef1f8e0a8,Nantes,,47.281973,-1.613252,,Premium,DOOH 2m2,digital,98.34,14122,34.24,64.18,True,ok,Galerie Marchande,cinéma,24
8edac7b5-f2f7-4ad9-8f7e-e89654695ecc,Lyon,,45.716361,4.879643,,Centre,Totem digital,street_digital,52.29,83481,88.03,18.86,True,ok,Retail Avenue,centre commercial,21
7fccb109-b05f-4b24-b5eb-fd62c9f48652,Nantes,,47.288543,-1.544712,,Gare,DOOH 8m2,street_digital,70.34,26539,71.48,73.25,True,ok,Grand Centre,stade,19
d7aaca37-f7fa-4213-801c-7f5432ba62ff,Lyon,,45.709757,4.825147,,Premium,Totem digital,mall_screen,99.02,68505,23.48,15.23,True,ok,Retail Avenue,gare,25
92ad0516-af86-4dd8-9876-c15782ca97cd,Nantes,,47.270139,-1.619582,,Gare,Totem digital,digital,52.36,49392,27.53,22.79,True,ok,Carrefour City Mall,aéroport,19
9b29a5e8-6152-4708-b804-0910f33fa127,Bordeaux,,44.871934,-0.564338,,Premium,Écran galerie,premium_digital,61.73,46008,67.21,81.21,True,ok,Grand Centre,restaurant,20
fa67fad0-ccac-432c-9cbb-319c3750ea9b,Lille,,50.62141,2.993822,,Quartier Affaires,DOOH 2m2,street_digital,71.7,19069,23.24,37.88,True,ok,Grand Centre,aéroport,19
d0bf2fb0-d589-4f9a-82ca-7f023766f2e6,Marseille,,43.373218,5.41943,,Gare,DOOH 8m2,street_digital,84.66,23838,35.61,15.44,True,ok,Carrefour City Mall,centre commercial,26
0b680b75-a81f-4b54-b481-9fd9bb5f3f59,Lille,,50.598978,3.135388,,Retail Park,Grand format digital,street_digital,81.41,26446,75.2,78.94,True,ok,Carmila Shopping,stade,15
dd425ba2-f30b-4da0-91d7-d0e651a38b62,Lille,,50.650089,2.997409,,Gare,DOOH 2m2,digital,79.89,16484,74.58,22.01,True,ok,Carrefour City Mall,stade,20
b8fdbfcb-6eff-41b5-9cb9-660a8d909874,Bordeaux,,44.896744,-0.654259,,Quartier Affaires,Grand format digital,mall_screen,82.46,35594,49.43,18.6,True,ok,Retail Avenue,gare,23
a74c4a8f-8d42-4233-9f18-e1d271445806,Bordeaux,,44.887522,-0.545589,,Gare,Écran galerie,premium_digital,49.89,27445,61.12,59.79,False,ok,Galerie Marchande,centre commercial,30
653fab0f-362a-4eba-89a6-935101a100e8,Toulouse,,43.620767,1.390844,,Premium,Écran galerie,street_digital,88.41,24974,43.06,54.66,True,ok,Grand Centre,cinéma,30
69be9330-964b-4c87-b21f-9701a1baa20a,Lille,,50.676296,3.027613,,Gare,DOOH 2m2,premium_digital,56.73,47403,92.19,86.62,True,ok,Grand Centre,cinéma,20
b44245e1-4957-473c-b418-c4583f946a93,Toulouse,,43.562533,1.436772,,Zone Commerciale,Grand format digital,digital,77.01,9825,91.19,45.47,True,ok,Galerie Marchande,stade,24
88e2893e-3549-4a17-90ae-ef60f1f55aa9,Lyon,,45.710137,4.858566,,Premium,Totem digital,mall_screen,59.66,36723,67.58,74.87,True,ok,Galerie Marchande,aéroport,23
9bce7462-3efd-4e9a-8e6e-981c4e69f4fd,Nantes,,47.244776,-1.509072,,Quartier Affaires,Écran galerie,premium_digital,88.51,41883,42.59,39.64,True,ok,Galerie Marchande,aéroport,22
479ca311-0af8-4e7d-8820-b1f3f07f62f1,Marseille,,43.237701,5.404664,,Zone Commerciale,Écran galerie,mall_screen,71.38,29959,35.22,58.45,True,ok,Retail Avenue,centre commercial,15
68b9e2c6-f937-4038-b375-da3dcfcba86e,Nantes,,47.159569,-1.516263,,Université,Grand format digital,digital,64.34,35794,47.52,84.29,True,ok,Carmila Shopping,université,29
0eef7f29-d0ad-4d96-9d27-b1067b135794,Lyon,,45.818218,4.757379,,Zone Commerciale,Grand format digital,digital,67.73,62619,53.11,79.55,False,ok,Carmila Shopping,aéroport,21
560d8acc-d437-45cd-aab1-9bf0edee3f9e,Marseille,,43.280553,5.353022,,Centre,Grand format digital,premium_digital,47.8,63967,45.77,86.04,False,ok,Galerie Marchande,restaurant,23
7a8add17-6c74-44c2-b6dd-261aa93f4432,Bordeaux,,44.907376,-0.568891,,Quartier Affaires,Grand format digital,mall_screen,49.61,28825,86.25,69.25,False,ok,Grand Centre,restaurant,29
c2ec265d-34b1-42b2-900d-faa2b7ce75ef,Marseille,,43.222389,5.371309,,Université,Écran galerie,premium_digital,64.01,12556,39.88,24.98,True,ok,Carrefour City Mall,stade,21
b85a6294-805a-4eb7-89b0-f18f281eb4b3,Toulouse,,43.645266,1.512355,,Quartier Affaires,Totem digital,street_digital,82.12,24419,43.23,76.35,True,ok,Grand Centre,université,19
956dc637-03b9-4e8f-9ccd-98f3e2a58f26,Toulouse,,43.660041,1.407168,,Gare,Grand format digital,mall_screen,78.14,46151,35.27,17.62,True,ok,Grand Centre,centre commercial,30
5ec12d4f-070f-48d7-9d89-17d9665198d0,Marseille,,43.269883,5.290328,,Retail Park,Totem digital,digital,51.88,19848,30.48,83.06,True,ok,Carmila Shopping,aéroport,30
8337438c-8a90-4baf-9480-4c37d558ceb7,Lyon,,45.839504,4.909242,,Université,DOOH 8m2,premium_digital,93.18,33318,24.19,58.04,True,ok,Carmila Shopping,restaurant,24
6f2350b4-d029-41c5-830e-83c8f09848fd,Lyon,,45.798797,4.903337,,Premium,Écran galerie,premium_digital,93.23,66710,52.0,83.67,True,maintenance,Galerie Marchande,stade,23
8011c417-b3ed-451c-9022-7baae33e8b76,Bordeaux,,44.784141,-0.546002,,Zone Commerciale,Écran galerie,premium_digital,69.66,9112,71.28,16.38,False,ok,Grand Centre,aéroport,25
30712538-8c44-4e49-b11b-ef2f4ea608f4,Bordeaux,,44.863176,-0.629554,,Quartier Affaires,DOOH 8m2,digital,81.62,79540,46.25,16.37,False,ok,Carrefour City Mall,université,20
9bfba5ed-6b4a-400a-8aaa-0e7d656e5a6a,Marseille,,43.25198,5.399331,,Quartier Affaires,Écran galerie,mall_screen,55.92,35075,49.16,58.61,True,ok,Grand Centre,aéroport,28
720038bd-dedc-4172-b854-54329b72130d,Lyon,,45.784774,4.79856,,Université,Écran galerie,premium_digital,54.65,16865,25.55,69.54,True,ok,Carrefour City Mall,stade,17
880270a4-59d6-4e28-9f88-1e62bda07318,Marseille,,43.267743,5.326136,,Premium,Grand format digital,mall_screen,50.55,73498,82.99,80.94,True,maintenance,Grand Centre,cinéma,25
1c2f420d-94a8-483c-906f-0153e294d476,Marseille,,43.37122,5.420423,,Retail Park,DOOH 8m2,premium_digital,85.0,8249,54.69,26.16,True,ok,Galerie Marchande,restaurant,26
b277c34f-9397-4a3e-808b-c384f6b0c50a,Lille,,50.63007,3.061847,,Retail Park,Totem digital,mall_screen,50.39,53617,67.43,40.54,True,ok,Grand Centre,centre commercial,18
903216ba-adb8-483c-a7a4-be197b6d641c,Toulouse,,43.550599,1.510153,,Centre,DOOH 8m2,mall_screen,83.8,5036,23.38,88.44,True,ok,Carrefour City Mall,université,21
b14f58a9-f1b5-440b-9ed7-5f629568bf08,Bordeaux,,44.856002,-0.622913,,Quartier Affaires,Grand format digital,digital,95.03,63286,75.06,53.44,False,ok,Grand Centre,restaurant,28
d94fb1ab-d1c6-4671-8ae8-cecfdb8ab3d7,Toulouse,,43.582105,1.406638,,Premium,Totem digital,street_digital,93.51,39985,61.71,48.53,True,maintenance,Carrefour City Mall,gare,23
2e40fbe0-145e-49a8-a77a-c7e17f0b96fc,Toulouse,,43.556625,1.465302,,Zone Commerciale,Écran galerie,premium_digital,77.03,83585,24.73,56.6,True,maintenance,Carmila Shopping,aéroport,27
d4fd1f0c-51bb-471c-8cd0-9efb9e3170a1,Nantes,,47.238094,-1.477161,,Premium,Grand format digital,premium_digital,77.0,62927,78.09,59.73,True,ok,Galerie Marchande,aéroport,28
e03359fb-3b6c-404e-b3f6-9b2440b8b8f8,Lyon,,45.758763,4.906836,,Université,Écran galerie,street_digital,65.9,61063,40.86,47.51,True,ok,Galerie Marchande,cinéma,23
9a369292-7abe-471f-a23a-5a0c629ff192,Nantes,,47.205466,-1.524181,,Premium,Grand format digital,mall_screen,50.57,40068,37.74,20.1,True,ok,Galerie Marchande,cinéma,21
42c5c110-802a-4c1f-8cf1-6de609fc30a9,Lyon,,45.733714,4.900589,,Quartier Affaires,DOOH 8m2,premium_digital,51.47,69639,57.04,51.8,False,ok,Grand Centre,centre commercial,27
393a3362-56b0-478d-ab32-d9e0b46af041,Lyon,,45.714211,4.835804,,Premium,Écran galerie,digital,55.24,10078,32.96,39.16,True,ok,Galerie Marchande,stade,24
b2f8150d-fa9f-4b20-ac30-349770cb13b5,Toulouse,,43.604388,1.457746,,Quartier Affaires,DOOH 8m2,mall_screen,70.37,48783,53.65,69.92,True,ok,Retail Avenue,université,18
28112d45-d045-477c-9fa0-058103139368,Lyon,,45.745787,4.89617,,Zone Commerciale,DOOH 8m2,street_digital,79.61,39502,49.89,47.73,True,ok,Carmila Shopping,gare,26
539c8232-0123-404d-b638-40b424fc2d05,Nantes,,47.259022,-1.595921,,Gare,DOOH 8m2,mall_screen,51.39,69781,68.6,88.23,True,ok,Grand Centre,aéroport,16
c17e34d3-b962-4e7c-8055-4bcaa47c6dea,Lyon,,45.777147,4.907058,,Université,Totem digital,street_digital,93.08,7333,61.17,57.72,True,ok,Galerie Marchande,restaurant,20
cdaaeab3-cbd5-4e8c-8a44-d90196ab0407,Nantes,,47.294386,-1.537685,,Zone Commerciale,DOOH 2m2,street_digital,59.52,60928,44.47,40.97,True,ok,Carrefour City Mall,centre commercial,18
6275f921-29fe-48a1-b258-9c2c2a2109f7,Nantes,,47.266314,-1.612933,,Zone Commerciale,Grand format digital,digital,82.59,20409,20.85,66.23,False,ok,Retail Avenue,restaurant,19
eb6301c5-fcce-4791-b296-2222b02ab8df,Toulouse,,43.651463,1.386427,,Centre,DOOH 8m2,digital,59.75,42364,67.36,30.19,True,ok,Retail Avenue,centre commercial,18
38a8a8f2-2b77-455e-8d3f-d693ebe98754,Lyon,,45.811177,4.80694,,Zone Commerciale,DOOH 8m2,premium_digital,74.51,29649,78.02,82.88,True,ok,Grand Centre,centre commercial,15
54af83fd-f1a1-428b-b7dd-155437b3d11b,Lyon,,45.726868,4.899478,,Premium,Grand format digital,mall_screen,93.45,8789,58.68,56.71,True,ok,Galerie Marchande,université,26
fa78a636-0b00-492d-9ac3-09899b920c0b,Toulouse,,43.550953,1.473922,,Centre,Grand format digital,street_digital,55.54,24328,57.66,69.55,True,ok,Carrefour City Mall,cinéma,16
a90413de-c9d2-437f-991b-338ec99574ce,Bordeaux,,44.870954,-0.536626,,Université,Totem digital,premium_digital,67.0,20429,90.25,83.03,True,ok,Carrefour City Mall,stade,30
c8790091-9c8a-41ba-84e3-e22f03ff159b,Marseille,,43.322422,5.421865,,Retail Park,Grand format digital,street_digital,59.15,18400,31.57,17.09,False,ok,Grand Centre,restaurant,21
c3ebf67b-3e03-41b2-b942-993d6694d462,Lyon,,45.829372,4.860921,,Université,DOOH 2m2,premium_digital,78.73,60502,35.05,31.38,True,ok,Retail Avenue,université,27
76f57c4f-b647-4b16-b874-b4aca8c6ea59,Nantes,,47.173971,-1.516125,,Université,Écran galerie,street_digital,86.35,8043,50.01,15.33,True,ok,Carmila Shopping,gare,24
7bf78585-bd7d-420e-9e2b-0e1215977419,Toulouse,,43.630971,1.441478,,Université,Totem digital,street_digital,64.99,67751,46.68,53.91,True,ok,Carmila Shopping,aéroport,27
5720efc4-9fa8-4784-859c-08ec95532fde,Lyon,,45.737183,4.791281,,Retail Park,Totem digital,digital,56.65,78509,92.49,28.83,True,ok,Grand Centre,aéroport,21
614aa319-8b66-4420-bc67-ded6a3e3ad3f,Bordeaux,,44.874825,-0.550553,,Gare,DOOH 2m2,street_digital,70.22,14930,91.4,27.66,True,ok,Galerie Marchande,gare,17
7fbcde21-5fe6-475e-85ff-f3baf19400c0,Lyon,,45.728778,4.761457,,Zone Commerciale,DOOH 2m2,street_digital,76.59,81638,46.49,26.99,True,ok,Carmila Shopping,université,27
874edb08-4038-4e7e-ae76-789e2752310c,Lyon,,45.692699,4.831845,,Zone Commerciale,Écran galerie,mall_screen,84.98,4181,24.77,48.47,True,ok,Retail Avenue,cinéma,16
e814c152-0618-429c-b9c1-8b34367886ee,Marseille,,43.234401,5.432187,,Retail Park,DOOH 2m2,street_digital,69.93,41002,84.99,34.53,True,ok,Carrefour City Mall,restaurant,23
5b6f7727-de8a-45cc-adda-5d5c45740c73,Lille,,50.649662,3.060399,,Retail Park,DOOH 8m2,premium_digital,91.39,68734,23.92,16.36,False,ok,Carrefour City Mall,stade,30
57657ec5-ca09-4be7-9f31-552b9b67d12c,Bordeaux,,44.792105,-0.610777,,Centre,DOOH 8m2,premium_digital,94.41,64090,80.4,24.03,True,ok,Carrefour City Mall,aéroport,16
827f6410-c908-40da-ba47-e06e4677f48b,Bordeaux,,44.908711,-0.509444,,Centre,DOOH 8m2,mall_screen,55.47,49588,40.21,22.91,True,ok,Carrefour City Mall,centre commercial,30
a6592ca2-0e63-4d08-ad28-50f17287a24f,Bordeaux,,44.901686,-0.558888,,Retail Park,Écran galerie,premium_digital,98.58,72694,28.12,61.23,True,ok,Carmila Shopping,stade,22
4cc6630d-b16b-4fdf-b30b-db7708546beb,Toulouse,,43.618029,1.504161,,Université,Grand format digital,street_digital,71.45,6311,66.65,25.74,True,ok,Carmila Shopping,aéroport,24
176612a8-4ff2-4e76-8433-767263ce4889,Toulouse,,43.530939,1.392763,,Gare,Grand format digital,digital,60.2,57412,82.29,57.13,True,ok,Retail Avenue,stade,17
7f9837ee-0ec3-483e-93bc-cb07bce3c5ee,Bordeaux,,44.87853,-0.571948,,Premium,Totem digital,mall_screen,71.38,62501,68.68,67.39,True,ok,Grand Centre,stade,22
6b47d95e-66e7-41cf-afce-c834553d3909,Bordeaux,,44.836893,-0.605206,,Gare,Écran galerie,mall_screen,61.58,30593,21.24,27.1,True,ok,Carmila Shopping,stade,17
1ed2fc3e-921d-47c6-95f7-6b5efa365015,Toulouse,,43.579715,1.516632,,Université,Écran galerie,street_digital,71.79,20492,38.1,79.9,True,ok,Carmila Shopping,gare,30
f7668642-fb3f-43d7-9f78-e314cd549c4d,Lyon,,45.750872,4.82596,,Université,Totem digital,street_digital,65.1,77580,52.94,49.88,True,ok,Carrefour City Mall,restaurant,21
2a85eaca-755a-4241-9a05-960945b1499f,Lyon,,45.796393,4.803893,,Zone Commerciale,Grand format digital,premium_digital,66.67,44632,67.88,48.03,True,ok,Grand Centre,restaurant,28
6939e757-318d-488d-a890-9697ee7159cc,Lille,,50.674207,3.072574,,Retail Park,DOOH 2m2,street_digital,71.94,57180,72.13,71.75,True,ok,Retail Avenue,centre commercial,20
b537292a-85ca-4c80-bd43-f991dbf617b0,Lille,,50.672164,3.029402,,Centre,DOOH 2m2,digital,86.59,79454,20.15,83.97,True,maintenance,Retail Avenue,stade,21
ed464944-d831-4b0a-892e-2aced341af2d,Bordeaux,,44.795633,-0.518837,,Centre,Grand format digital,street_digital,99.56,69149,82.38,26.74,True,ok,Carrefour City Mall,université,26
7a8ec867-9db2-44f9-94fe-5b8444705e37,Lyon,,45.713755,4.764748,,Quartier Affaires,Totem digital,mall_screen,73.34,83053,34.91,61.87,False,ok,Grand Centre,stade,21
673f13c4-ac21-492a-93cd-e301566790bb,Toulouse,,43.679593,1.487196,,Quartier Affaires,Écran galerie,street_digital,95.17,22211,53.28,83.52,True,ok,Carrefour City Mall,université,24
cf32dbc6-239b-4a3f-99ec-e747a81e8d8a,Marseille,,43.220297,5.437865,,Premium,Écran galerie,digital,75.69,60097,62.63,58.34,True,ok,Carmila Shopping,aéroport,30
c0a213d4-dfe9-4969-9043-e392f29a05b3,Lille,,50.646684,3.0624,,Premium,DOOH 8m2,digital,54.09,60528,48.19,76.66,False,ok,Galerie Marchande,restaurant,20
30ffd151-3d32-4601-963a-b8b5b2ea5550,Bordeaux,,44.895328,-0.5802,,Zone Commerciale,DOOH 8m2,mall_screen,46.6,10373,33.26,88.71,False,ok,Galerie Marchande,centre commercial,15
32790cb2-b885-4e86-820a-6415e919cc58,Marseille,,43.285992,5.301794,,Gare,DOOH 8m2,mall_screen,54.51,52157,32.85,68.2,True,ok,Retail Avenue,restaurant,22
